ID	Year	Title	Singer	Lyric
54	1966	살짜기 옵서에	패티김	~ 전 주 중 ~ 당신 생각에 부풀은 이 가슴 살짜기 살짜기 살짜기 옵서예 달 밝은 밤에도 어두운 밤에도 살짜기 살짜기 살짜기 옵서예 바람이 불거나 눈비가 오거나 살짜기 살짜기 살짜기 옵서예 꿈에도 못잊을 그리운 님이여 살짜기 살짜기 살짜기 옵서예 ~ 간 주 중 ~ 당신 그리워 사무친 이 가슴 살짜기 살짜기 살짜기 옵서예 외로운 밤에도 쓸쓸한 밤에도 살짜기 살짜기 살짜기 옵서예 바람이 불거나 눈비가 오거나 살짜기 살짜기 살짜기 옵서예 잠시도 못잊을 보고픈 님이여 살짜기 살짜기 살짜기 옵서예 펼치기
55	1967	섬마을 선생님	이미자	해당화 피고지는 섬마을에 철새따라 찾아온 총각 선생님 19살 섬색시가 순정을 바쳐 사랑한 그 이름은 총각 선생님 서울엘랑 가지를 마오 가지를 마오 구름도 쫒겨가는 섬마을에 무엇하러 왔는가 총각 선생님 그리움이 별처럼 쌓이는 바닷가에 시름을 달래보는 총각 선생님 서울엘랑 가지를 마오 떠나지 마오 펼치기
56	1967	팔도강산	최희준	팔도강산 좋을시고 딸을 찾아 백리길 팔도강산 얼싸안고 아들 찾아 천리길 에헤야 데헤야 우리 강산 얼시구 에헤야 데헤야 우리 강산 절시구 잘 살고 못 사는게 마음 먹기 달렸더라 잘 살고 못 사는게 마음 먹기 달렸더라 줄줄이 팔도강산 좋구나 좋아 팔도강산 좋을시고 살판이 났네 팔도강산 얼싸안고 웃음꽃을 피우네 에헤야 데헤야 우리강산 얼시구 에헤야 데헤야 우리 살림 절시구 잘 살고 못 사는게 마음 먹기 달렸더라 잘 살고 못 사는게 마음 먹기 달렸더라 줄줄이 팔도강산 좋구나 좋아 펼치기
57	1967	울려고 내가 왔나	남진	울려고 내가 왔나 누굴 찾아 나 여기왔나 낯설은 타향땅에 내가 왜 왔나 하늘마저 날 울려 궂은비는 내리고 무정할사 옛사람아 그대 찾아 천리길을 울려고 내가 왔나 그 누구 찾아왔나 영산강아 말해다오 낯설은 타향땅에 내가 왜 왔나 하늘마저 날 울려 궂은비는 내리고 무정할사 옛사람아 그대 찾아 천리길을 울려고 내가 왔나 펼치기
58	1967	사랑의 종말	차중락	외로워 외로워서 못 살겠어요 하늘과 땅 사이에 나 혼자 사랑을 잊지 못해 애타는 마음 대답없는 메아리 허공에 지네 꽃잎에 맺힌 사랑 이루지 못해 그리움에 타는 마음 달래 가면서 이렇게 가슴이 아플줄 몰랐어요 외로워 외로워서 못 살겠어요 외로워 외로워서 못 살겠어요 하늘과 땅 사이에 나 혼자 사랑을 잊지 못해 애 타는 마음 대답없는 메아리 허공을 지네 꽃잎에 맺힌 사랑 이루지 못해 그리움에 타는 마음 달래가면서 이렇게 가슴이 아플줄 몰랐어요 외로워 외로워서 못 살겠어요 펼치기
59	1967	대머리 총각	김상희	여덟시 통근길에 대머리 총각 오늘도 만나려나 떨리는 마음 시원한 대머리에 나이가 들어 행여나 장가갔나 근심하였죠 여덟시 통근길에 대머리 총각 내일도 만나려나 기다려지네 무심코 그를 따라 타고 본 전차 오가는 눈총속에 싹트는 사랑 빨갛게 젖은 얼굴 부끄러움에 처녀 맘 아는듯이 답하는 미소 여덟시 통근길에 대머리 총각 내일도 만나려나 기다려지네 내일도 만나려나 기다려지네 펼치기
60	1967	안개낀 장충단공원	배호	안개낀 장충단 공원 누구를 찾아왔나 낙엽송 고목을 말없이 쓸어안고 울고만 있을까 지난 날 이 자리에 새긴 그 이름 뚜렷이 남은 이 글씨 다시 한 번 어루만지며 돌아서는 장충단 공원 비탈길 산길을 따라 거닐던 산기슭에 수많은 사연에 가슴을 움켜쥐고 울고만 있을까 가버린 그 사람이 남긴 발자취 낙엽만 쌓여 있는데 외로움을 달래가면서 돌아서는 장충단 공원 펼치기
61	1967	육군 김일병	봉봉사중창단	신병훈련 육개월에 작대기 두개 그래도 그게 어디냐고 신나는 김일병 헤이 부라보 김일병 기상나팔에는 투덜대지만 헤이 부라보 김일병 식사시간에는 용감한병사 신나는 휴가때면은 서울의 거리는 내차지 나는야 졸병이지만 그녀는 멋쟁이 백발뱅중 사수에다 인기도 좋아 헤이 부라보 핸섬보이 육군 김일병님 용감한 병사 신병 훈련 육개월에 작대기 두개 그대로 그게 어디냐고 신나는 김일병 헤이부라보 김일병 동네아가씨들 맘설레놓고 헤이부라보 김일병 시침떼고가는 멋쟁이병사 아가씨 울지말아요 이다음 외출때는 만나요 살며시 윙크해주는 그 매력넘버원 백발백중 사수에다 인기도 좋아 헤이 부라보 핸섬보이 육군 김일병님 용감한 병사 펼치기
62	1967	마음이 고와야지	남진	새까만 눈동자의 아가씨 겉으론 거만한 것 같아도 마음이 비단같이 고와서 정말로 나는 반했네 마음이 고와야 여자지 얼굴만 예쁘다고 여자냐 한번만 마음주면 변치않는 여자가 정말 여자지 사랑을 할때는 두눈이 먼다고 해도 아가씨 두 눈은 별같이 반짝거리네 마음이 고와야 여자지 얼굴만 예쁘다고 여자냐 한번만 마음주면 변치않는 여자가 정말 여자지 새까만 눈동자의 아가씨 겉으론 거만한 것 같아도 마음이 비단같이 고와서 정말로 나는 반했네 마음이 고와야 여자지 얼굴만 예쁘다고 여자냐 한번만 마음주면 변치않는 여자가 정말 여자지 사랑을 할때는 두눈이 먼다고 해도 아가씨 두 눈은 별같이 반짝거리네 마음이 고와야 여자지 얼굴만 예쁘다고 여자냐 한번만 마음주면 변치않는 여자가 정말 여자지 - 펼치기
63	1967	새타령	김세레나	새가 날아든~다~ 온갖 잡새가 날아든~다~ 새중에는 봉황~새~~~ 만수 문전에 풍년새 산고곡심 무인~처~ 수립비조 뭇새들이 농촌 화답에 짝을 지~어 생긋 생긋이 날아든~다~ 저 쑥국새가 울음운~다~ 울~어~~~~ 울어 울~~~어 울음운~다~ 이 산으로 가면 쑥꾹 쑥꾹 저 산으로 가면 쑥쑥꾹 쑥꾹 아하 이히 이히 이히 이히이히히 이히 좌우로 다~~~녀 울~음 운다~ 명랑한 새 울음운~다~ 저 꾀꼬리가 울음운다 어디로 가나~ 이~~~쁜~새 어디로 가나~ 귀여운 새 온갖 소리를 모른다~하여 울어~ 울~~어 울어 울~~~어 울~음운다~ 이 산으로 가면 꾀꼴 꾀꼴 저 산으로 가면 꾀꾀꼴 꾀꼴 아하 어이 이히 이히 이히이히히 이히 좌우로 다~~~녀 울~음운~다 펼치기
64	1967	삼일로	여운	삼일로 고갯길을 같이 가던 그날 밤 영원토록 이 거리를 잊지 말자고 거니는 발자욱에 새긴 그 사랑 날이 새면 지워질까 삼일로 고갯길 삼일로 가로등을 세며 가던 그날 밤 영원토록 그 등불을 잊지 말자고 거니는 순간에는 즐거웠지만 내일이면 추억남길 삼일로 고갯길 펼치기
65	1967	돌아가는 삼각지	배호	삼각지로터리에 궂은비는오는데 잃어버린 그사람을 아쉬워하며 비에젖어 한숨짓는 외로운 사나이가 서글피 찿아왔다 울고가는 삼각지 삼각지로터리를 헤매보는 이발길 떠나버린 그 사람을 그리워하며 눈물젖어 불러보는 외로운 사나이가 남몰래 찿아왔다 돌아가는 삼각지 펼치기
66	1967	두메산골	신행일	산을 넘고 물을 건너 고향 찾아서 너 보고 찾아왔네 두메나 산골 도라지 꽃 피던 그 날 맹세를 걸고 떠났지 산딸기 물에 흘러 떠나가고 두 번 다시 타향에 아니 가련다 풀 피리 불며 불며 노래하면서 너와 살련다 재를 넘어 영을 넘어 옛 집을 찾아 물방아 찾아왔네 달 뜨는 고향 새 소리 정다운 그 날 맹세를 걸고 떠났지 구름은 흘러 흘러 떠나가고 두 번 다시 타향에 아니 가련다 수수밭 감자밭에 씨를 뿌리며 너와 살련다 펼치기
67	1967	애인	현미	사랑해선 안되나요 정이 들면 안되나요 주고 싶은 사랑도 받고 싶은 그정도 우리들은 안되나요 이미 엎질러진 물인걸 이미 깨진 유리잔인걸 이제 와서 어떡해요 이미 사랑해 버린걸 알아요 나도 알아요 맺지 못한다는걸 조금만 시간을 줘요 내가 돌아설 수 있게 이미 엎질러진 물인걸 이미 깨진 유리잔인걸 이제 와서 어떡해요 이미 사랑해 버린걸 알아요 나도 알아요 맺지 못한다는걸 조금만 시간을 줘요 내가 돌아설 수 있게 조금만 시간을 줘요 내가 돌아설 수 있게 펼치기
68	1967	하와이 연정	패티김	사랑이란 즐겁게 왔다가 슬프게 가는것 훌라춤에 흥겹던 기쁨도 모레알에 새겨진 사연도 파도에 부서지는 이 순간 아아 가버린 그 사람 그 사랑 하와이안 기타에 목놓아 나여기 웁니다 사랑이란 살며시 왔다가 괴롭게 가는것 야자수 그늘아래 단꿈도 와이키키 해변의 맹서도 파도에 부서지는 이 순간 아아 가버린 그 사람 그 사랑 하와이안 기타에 목놓아 나여기 웁니다 나 여기 웁니다 펼치기
69	1967	사랑을 하면 예뻐져요	봉봉사중창단	사랑을 하면은 예뻐져요 사랑을 하면은 예뻐져요 아무리 못생긴 아가씨도 사랑을 하면은 예뻐져요 사랑을 하면은 꽃이 피네 사랑을 하면은 꽃이 피네 아무리 호박꽃 아가씨도 사랑을 하면은 꽃이 피네 못 생긴 여자들은 모두 다 사랑하소 사랑을 하면은 모두 다 미인되네 사랑을 하면은 예뻐져요 사랑을 하면은 꽃이 피네 키다리 뚱뚱보 아가씨도 사랑을 하면은 예뻐져요 사랑을 하면은 예뻐져요 사랑을 하면은 예뻐져요 아무리 못생긴 아가씨도 사랑을 하면은 예뻐져요 사랑을 하면은 꽃이 피네 사랑을 하면은 꽃이 피네 아무리 호박꽃 아가씨도 사랑을 하면은 꽃이 피네 못 생긴 여자들은 모두 다 사랑하소 사랑을 하면은 모두 다 미인되네 사랑을 하면은 예뻐져요 사랑을 하면은 꽃이 피네 죽은 깨 여드름 아가씨도 사랑을 하면은 예뻐져요 사랑을 하면은 예뻐져요 펼치기
70	1967	빛과 그림자	최희준	사랑은 나의 행복 사랑은 나의 불행 사랑하는 내 마음은 빛과 그리고 그림자 그대 눈동~자 태양 처럼 빛날때 나는 그대의 어두운 그림자 사랑은 나의 천국 사랑은 나의 지옥 사랑하는 내 마음은 빛과 그리고 그림자 그대 눈동~자 태양처럼 빛날때 나는 그대의 어두운 그림자 사랑은 나의 천국 사랑은 나의 지옥 사랑하는 내 마음은 빛과 그리고 그림자 빛과 그리고 그림자 펼치기
71	1967	돌지않는 풍차	문주란	사랑도 했다 미워도 했다 그러나 말은 없었다 소낙비 사랑에는 마음껏 웃고 미움이 서릴 때면 몸부림을 치면서 말 없이 살아온 그 오랜 세월은 아 아 돌지 않는 풍차여 울기도 했다 웃기도 했다 그래도 한은 없었다 눈물이 흐를 때는 말 없이 울고 웃음이 서릴때면 너털웃음 속에서 말 없이 지내온 기나긴 세월은 아 아 돌지 않는 풍차여 펼치기
72	1967	갈대의 순정	박일남	사나이 우는 마음을 그 누가 아랴 바람에 흔들리는 갈대의 순정 사랑엔 약한 것이 사나이 마음 울지를 마라 아 아 갈대의 순정 말없이 보낸 여인이 눈물을 아랴 가슴을 파고드는 갈대의 순정 못잊어 우는 것은 사나이 마음 울지를 마라 아 아 갈대의 순정 펼치기
73	1967	임금님의 첫사랑	이미자	북촌마을 산다는 우리 낭군은 어느댁 도령인지 알수 없지만 밤에만 살짝이 찾아오셔서 날 울려놓고 돌아가시는 무정한 우리님은 알고보니 임금님이래요 임금님이래요 하늘같이 높으신 우리 낭군은 어느나라 임금인지 알수 없지만 벽오동 사이로 팔 걸어놓고 님 기다리는 애끓는 마음 무정한 우리님은 알고보니 임금님이래요 임금님이래요 펼치기
74	1967	나는 곰이다	최희준	미련하다 못났다 골려도 좋다 재주는 없다마~는 할 짓은 다한다 태산이 높다 해~도 못 오를게 무어냐 험한 길 자빠져~도 웃으면서 일어나 자빠져도 코를 다쳐도 울지 않겠다 산만 보고 걸어가~는 나는 곰이다 사람마다 못났다 웃어도 좋다 재주는 없다마~는 할 짓은 다한다 하늘이 넓다만~은 내 마음에 비할까 가는 길이 험~해~도 뛰~어라 뛰어라 자빠져도 코를 다쳐도 울지 않겠다 산만 보고 걸어가~는 나는 곰이다 펼치기
75	1967	못잊어서 또왔네	이상열	못 잊어서 또 왔네 미 -련 때문에- 못 잊어서 또 왔네 그 -대 보고파- 차가운 추억이랑 달래보려고-- 울며 가던 내가왔네 못잊어왔네 그리움 찾아서 내 -가 또왔네--~ --간주곡 연주 중입니다-- --가사작성자 최영식입니다-- 울고 떠난 내가 왔네 그 -리다 지쳐 울고 떠난 내가 왔네 상 -처가 아파 기나긴 세월속에 멍든 마음을-- 행여 다시 달래줄까 반겨주실까 보고픈 님 찾아서 내가 또 왔네 펼치기
76	1967	우수	남진	맺지 못할 인연일랑 생각을 말자 마음에 다짐을 받고 또 받아 한백번 달랬지만 어쩔 수 없네 잊으려 해도 잊지 못할 그대 모습 그려볼 때 밤비는 끝없이 소리없이 내 마음 들창가에 흘러 내린다 맺지 못할 사랑일랑 생각을 말자 아쉬운 미련만 남고 또 남아 잊으려 애썼지만 잊을 길 없네 빗줄기 속에 추억 싫어 그대 이름 불러볼 때 밤비는 끝없이 하염없이 마음의 슬픔처럼 흘러 내린다 펼치기
77	1967	먼데서 왔우다예	이상열	마음속에 스며있는 당신의 말을 고이고이 간직하고 찾아왔어요 애타는 이가슴 언제까지나 당신을 그리며 헤매이었소 불러도 대답없는 그 이름은 아 삼다도 그 어디에 계신가요 가슴속에 못박힌 그 사람은 나에겐 오직 하나 오직 하나뿐 어디에 계신가요 당신은 지금 어디 목메어 부르는 그대 이름 불러도 대답없는 그 이름은 아 삼다도 그 어디에 계신가요 펼치기
78	1967	웃는 얼굴 다정해도	윤복희	눈짓 몸짓 다정해도 믿을 수 없어요 달이 가면 변할 줄 알았으니까 웃는 얼굴 다정해도 믿을 수 없어요 해가 가면 변할 줄 알았으니까 만나서 하는 이야기 즐겁긴 해도 돌아서면 잊어버리는 간지러운 속삭임 그러니까 당신을 믿을 수 없어요 눈짓 몸짓 다정해도 믿을 수 없어요 달이 가면 변할 줄 알았으니까 웃는 얼굴 다정해도 믿을 수 없어요 해가 가면 변할 줄 알았으니까 헤어지면 아픈 가슴 슬프긴 해도 돌아서면 잊어버리는 쑥스러운 속삭임 그러니까 당신을 믿을 수 없어요 - 펼치기
79	1967	사월이 가면	패티김	눈을 감으면 보이는 얼굴 잠이 들면은 꿈속의 사랑 사월이 가면 떠나갈 사람 오월이 오면 울어야 할 사람 사랑이라면 너무 무정해 사랑한다면 가지를 마라 날이 갈수록 깊이 정들고 헤어보면은 애절도 해라 사랑이라면 너무 무정해 사랑한다면 가지를 마라 사월이 가면 떠나야 할 그 사람 오월이 오면 울어야 할 사람 펼치기
